sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount
4927,91,64,2025-11-06,3,30.2,0.1
4928,256,86,2026-05-31,4,1987.9,0.1
4929,134,74,2025-12-24,1,391.17,0.05
4930,117,83,2025-10-18,4,512.43,0.05
4931,174,31,2025-12-15,3,63.66,0.0
4932,269,18,2026-07-02,4,164.19,0.0
4933,451,40,2025-10-11,3,1899.73,0.0
4934,286,11,2026-03-12,5,275.34,0.0
4935,49,61,2025-12-04,1,993.67,0.1
4936,494,43,2026-03-29,2,1536.13,0.0
4937,3,50,2026-06-05,5,1613.0,0.0
4938,157,26,2026-03-12,3,1708.36,0.15
4939,440,81,2026-04-19,1,1746.71,0.1
4940,97,28,2026-05-14,1,553.14,0.05
4941,94,29,2026-04-20,5,678.9,0.15
4942,500,73,2026-05-26,5,637.94,0.05
4943,447,38,2026-05-13,3,1999.82,0.0
4944,294,37,2025-12-13,2,945.91,0.1
4945,362,88,2026-05-11,2,766.95,0.15
4946,417,40,2025-10-22,2,1899.73,0.05
4947,319,13,2026-02-23,4,1229.18,0.0
4948,414,19,2025-11-14,1,678.34,0.0
4949,56,11,2026-02-01,3,275.34,0.1
4950,303,33,2026-02-15,3,280.04,0.05
4951,461,58,2025-08-23,5,651.39,0.05
4952,99,79,2026-06-01,1,1948.85,0.15
4953,314,7,2025-12-02,5,495.53,0.05
4954,476,52,2026-03-28,3,1016.86,0.15
4955,402,65,2025-11-26,5,1442.95,0.15
4956,343,41,2026-03-19,4,313.24,0.0
4957,174,30,2025-08-23,5,1682.61,0.0
4958,73,78,2026-01-18,2,1418.96,0.1
4959,97,60,2025-11-18,2,1224.56,0.15
4960,184,39,2026-04-18,4,1564.65,0.0
4961,416,1,2025-09-24,1,1321.11,0.15
4962,435,24,2026-05-14,5,1892.66,0.0
4963,340,83,2025-12-04,5,512.43,0.0
4964,388,50,2025-11-30,3,1613.0,0.15
4965,145,25,2025-11-01,5,959.19,0.05
4966,230,82,2026-06-14,3,962.64,0.05
4967,484,61,2025-09-07,2,993.67,0.1
4968,223,50,2026-01-23,4,1613.0,0.15
4969,252,2,2025-08-31,4,677.02,0.0
4970,54,65,2026-05-04,1,1442.95,0.15
4971,313,51,2025-12-24,3,1070.16,0.15
4972,255,97,2026-05-07,4,1325.75,0.1
4973,271,62,2025-10-16,3,432.12,0.0
4974,485,44,2026-05-02,1,1927.83,0.05
4975,457,30,2025-09-16,1,1682.61,0.1
4976,329,53,2026-03-23,5,1646.44,0.05
4977,274,53,2026-01-05,3,1646.44,0.0
4978,495,8,2025-10-25,1,1786.39,0.0
4979,97,35,2025-08-28,3,660.42,0.15
4980,422,37,2026-05-12,3,945.91,0.0
4981,261,52,2025-09-02,4,1016.86,0.05
4982,467,12,2026-05-02,3,1975.91,0.0
4983,235,31,2026-01-03,2,63.66,0.0
4984,365,23,2025-11-18,2,421.6,0.05
4985,366,98,2026-06-09,3,1093.68,0.0
4986,106,75,2026-03-22,2,1451.92,0.15
4987,24,62,2026-07-03,5,432.12,0.0
4988,461,71,2025-10-25,4,668.27,0.05
4989,3,31,2025-11-29,1,63.66,0.1
4990,91,72,2026-01-16,2,620.18,0.1
4991,191,11,2026-04-22,4,275.34,0.05
4992,80,54,2026-05-02,4,1274.81,0.0
4993,319,22,2026-01-17,2,668.45,0.05
4994,349,65,2026-04-04,3,1442.95,0.15
4995,105,34,2026-02-27,5,527.71,0.1
4996,354,31,2026-04-27,3,63.66,0.15
4997,422,10,2025-07-18,1,109.93,0.15
4998,143,44,2025-12-12,4,1927.83,0.15
4999,130,60,2025-09-20,2,1224.56,0.15
5000,321,37,2025-10-22,5,945.91,0.0
5001,357,68,2025-08-01,4,450.98,0.0
5002,340,16,2025-11-17,4,1506.04,0.05
5003,327,71,2026-07-08,2,668.27,0.0
5004,82,81,2025-09-17,1,1746.71,0.0
5005,94,39,2026-06-07,4,1564.65,0.0
5006,86,7,2026-02-09,5,495.53,0.1
5007,146,22,2026-06-04,3,668.45,0.15
5008,146,19,2026-04-29,5,678.34,0.1
5009,56,72,2025-07-16,5,620.18,0.1
5010,422,21,2025-12-04,1,1415.77,0.15
5011,285,42,2026-04-15,2,1132.3,0.0
5012,66,83,2026-06-21,4,512.43,0.05
5013,241,80,2026-05-28,5,1279.36,0.0
5014,58,27,2025-12-09,4,1601.74,0.0
5015,427,3,2026-03-15,2,457.03,0.0
5016,43,5,2026-01-08,4,916.28,0.05
5017,224,87,2026-06-10,1,1216.57,0.05
5018,225,66,2026-04-26,5,1384.31,0.1
5019,306,56,2026-07-05,2,1235.67,0.15
5020,394,33,2026-01-24,1,280.04,0.05
5021,23,8,2025-11-04,2,1786.39,0.1
5022,486,91,2025-08-04,5,1254.77,0.0
5023,441,52,2025-08-08,2,1016.86,0.1
5024,180,20,2026-06-11,3,310.15,0.05
5025,462,52,2026-03-31,4,1016.86,0.05
5026,195,3,2025-09-03,1,457.03,0.15
5027,259,57,2026-07-10,2,876.79,0.1
5028,95,62,2025-10-13,1,432.12,0.05
5029,337,14,2025-11-22,2,1662.83,0.1
5030,447,82,2025-11-19,4,962.64,0.0
5031,432,89,2026-06-27,4,1980.16,0.0
5032,286,88,2026-06-27,2,766.95,0.1
5033,281,77,2025-08-14,2,462.69,0.05
5034,58,24,2025-09-20,3,1892.66,0.0
5035,266,4,2026-07-13,1,101.97,0.15
5036,317,73,2026-05-16,5,637.94,0.0
5037,190,99,2026-02-20,2,1655.0,0.1
5038,462,87,2025-11-03,1,1216.57,0.05
5039,4,22,2025-10-12,1,668.45,0.05
5040,289,17,2025-07-17,4,974.35,0.0
5041,394,19,2026-01-04,1,678.34,0.15
5042,439,50,2025-09-13,5,1613.0,0.0
5043,289,60,2026-01-21,2,1224.56,0.0
5044,11,3,2026-05-17,5,457.03,0.0
5045,145,19,2025-11-21,4,678.34,0.15
5046,231,25,2026-04-16,5,959.19,0.15
5047,314,83,2026-04-10,2,512.43,0.15
5048,326,84,2025-07-22,3,807.41,0.1
5049,471,84,2025-07-30,4,807.41,0.15
5050,275,15,2026-02-18,2,1489.87,0.15
5051,74,48,2025-10-27,3,1188.27,0.05
5052,494,89,2025-11-11,3,1980.16,0.05
5053,452,23,2026-06-16,4,421.6,0.1
5054,379,85,2025-09-01,2,311.94,0.1
5055,413,69,2025-09-02,1,1331.28,0.15
5056,22,36,2025-09-24,3,1506.5,0.05
5057,364,74,2026-06-10,4,391.17,0.15
5058,206,79,2026-01-25,5,1948.85,0.05
5059,107,95,2025-10-21,2,1416.84,0.1
5060,453,45,2025-12-02,4,1929.79,0.15
5061,376,9,2026-06-06,4,360.01,0.15
5062,488,23,2026-01-21,4,421.6,0.15
5063,187,96,2025-08-28,4,1377.9,0.15
5064,341,83,2025-12-18,3,512.43,0.1
5065,371,86,2026-05-04,4,1987.9,0.05
5066,126,49,2026-06-17,5,1397.41,0.05
5067,292,31,2025-11-13,2,63.66,0.05
5068,461,84,2025-12-26,2,807.41,0.1
5069,192,56,2025-10-23,4,1235.67,0.15
5070,202,59,2025-11-26,3,1764.45,0.05
5071,56,9,2026-06-11,2,360.01,0.15
5072,154,9,2025-12-27,5,360.01,0.15
5073,27,41,2025-08-09,5,313.24,0.15
5074,173,50,2026-01-17,2,1613.0,0.05
5075,338,9,2025-11-28,5,360.01,0.05
5076,93,8,2026-06-14,4,1786.39,0.15
5077,356,95,2026-04-07,4,1416.84,0.0
5078,291,19,2025-08-20,2,678.34,0.15
5079,382,3,2025-10-13,2,457.03,0.1
5080,329,41,2026-03-03,5,313.24,0.05
5081,78,6,2025-12-15,4,1439.51,0.05
5082,240,32,2026-05-19,4,1329.37,0.1
5083,391,65,2025-08-19,2,1442.95,0.05
5084,313,86,2025-11-30,4,1987.9,0.1
5085,347,53,2026-06-11,5,1646.44,0.0
5086,44,18,2025-10-08,1,164.19,0.0
5087,472,22,2026-02-14,1,668.45,0.0
5088,437,92,2026-03-24,1,322.54,0.1
5089,477,46,2025-12-24,1,1858.49,0.1
5090,381,74,2026-02-21,3,391.17,0.05
5091,158,43,2026-01-18,2,1536.13,0.05
5092,320,87,2025-09-13,1,1216.57,0.1
5093,244,15,2025-08-02,3,1489.87,0.15
5094,149,94,2026-02-18,3,945.13,0.05
5095,411,43,2025-09-30,3,1536.13,0.0
5096,462,18,2025-11-22,5,164.19,0.05
5097,213,76,2025-09-12,2,573.17,0.05
5098,82,29,2025-09-23,1,678.9,0.15
5099,359,18,2025-09-05,5,164.19,0.15
5100,500,71,2025-11-22,3,668.27,0.05
5101,466,9,2026-01-09,1,360.01,0.05
5102,387,42,2025-11-04,4,1132.3,0.0
5103,451,6,2026-06-09,1,1439.51,0.05
5104,195,9,2026-02-19,4,360.01,0.15
5105,393,45,2026-03-05,4,1929.79,0.05
5106,477,43,2025-12-09,1,1536.13,0.1
5107,230,64,2026-01-14,4,30.2,0.05
5108,485,40,2026-07-06,1,1899.73,0.15
5109,454,1,2025-12-30,5,1321.11,0.1
5110,454,81,2025-11-02,3,1746.71,0.0
5111,91,16,2025-07-29,3,1506.04,0.0
5112,347,57,2026-02-08,2,876.79,0.1
5113,57,65,2025-09-01,4,1442.95,0.05
5114,150,65,2026-05-30,2,1442.95,0.1
5115,309,35,2026-06-30,1,660.42,0.1
5116,319,6,2026-05-19,4,1439.51,0.0
5117,87,83,2026-05-03,5,512.43,0.15
5118,99,47,2025-12-11,3,799.34,0.1
5119,267,97,2025-10-21,5,1325.75,0.1
5120,164,1,2025-10-28,1,1321.11,0.15
5121,333,9,2026-04-06,2,360.01,0.0
5122,135,41,2026-05-31,2,313.24,0.1
5123,173,15,2026-03-13,4,1489.87,0.15
5124,384,62,2025-08-03,1,432.12,0.1
5125,171,71,2026-03-18,4,668.27,0.0
5126,67,33,2026-04-24,5,280.04,0.0
5127,377,5,2026-01-29,5,916.28,0.0
5128,155,95,2025-09-17,5,1416.84,0.0
5129,464,41,2025-08-10,4,313.24,0.05
5130,199,3,2026-01-15,4,457.03,0.15
5131,357,66,2025-09-29,1,1384.31,0.1
5132,188,86,2026-06-24,4,1987.9,0.1
5133,209,90,2025-08-06,5,129.86,0.15
5134,483,45,2026-04-22,3,1929.79,0.05
5135,283,2,2025-10-06,3,677.02,0.1
5136,145,63,2026-03-18,2,1761.84,0.15
5137,468,24,2026-06-18,3,1892.66,0.0
5138,413,10,2026-04-02,4,109.93,0.0
5139,12,93,2025-09-19,3,321.5,0.0
5140,125,25,2026-01-02,2,959.19,0.0
5141,192,30,2026-03-31,1,1682.61,0.05
5142,293,18,2026-06-06,1,164.19,0.05
5143,443,16,2026-02-04,2,1506.04,0.0
5144,371,11,2026-06-28,1,275.34,0.0
5145,446,72,2025-08-01,1,620.18,0.1
5146,80,73,2025-10-27,5,637.94,0.0
5147,324,59,2026-05-14,5,1764.45,0.15
5148,314,59,2026-01-09,3,1764.45,0.0
5149,361,49,2026-06-25,1,1397.41,0.0
5150,471,82,2026-05-31,2,962.64,0.05
5151,47,21,2025-10-29,1,1415.77,0.05
5152,222,23,2025-10-31,1,421.6,0.0
5153,26,39,2026-06-27,2,1564.65,0.05
5154,165,51,2025-12-18,1,1070.16,0.15
5155,244,98,2026-05-29,5,1093.68,0.05
5156,310,99,2026-02-18,2,1655.0,0.15
5157,148,9,2025-08-13,2,360.01,0.15
5158,227,36,2026-06-16,5,1506.5,0.0
5159,41,73,2026-05-11,2,637.94,0.0
5160,135,87,2025-11-20,2,1216.57,0.05
5161,359,98,2026-06-25,2,1093.68,0.05
5162,97,53,2026-01-07,1,1646.44,0.0
5163,388,19,2026-03-25,2,678.34,0.1
5164,203,71,2025-09-22,2,668.27,0.05
5165,308,34,2025-12-15,5,527.71,0.1
5166,112,23,2025-09-13,4,421.6,0.1
5167,423,86,2026-03-13,4,1987.9,0.1
5168,272,18,2025-11-24,3,164.19,0.05
5169,145,64,2025-12-03,1,30.2,0.1
5170,32,57,2026-01-20,2,876.79,0.0
5171,177,47,2025-08-30,1,799.34,0.15
5172,41,69,2026-05-09,1,1331.28,0.15
5173,382,49,2026-06-23,4,1397.41,0.0
5174,302,63,2025-09-20,1,1761.84,0.1
5175,292,68,2026-01-15,3,450.98,0.0
5176,231,8,2025-11-20,3,1786.39,0.1
5177,190,4,2025-10-04,3,101.97,0.15
5178,391,35,2026-04-07,4,660.42,0.1
5179,280,93,2026-02-23,4,321.5,0.1
5180,301,42,2026-03-26,2,1132.3,0.05
5181,354,81,2026-06-02,2,1746.71,0.0
5182,239,41,2025-07-27,3,313.24,0.15
5183,473,54,2026-05-14,4,1274.81,0.1
5184,445,35,2026-03-26,4,660.42,0.15
5185,79,71,2026-01-11,4,668.27,0.15
5186,215,7,2025-09-09,2,495.53,0.15
5187,404,63,2026-02-19,1,1761.84,0.05
5188,446,4,2026-06-29,3,101.97,0.15
5189,188,34,2026-04-20,2,527.71,0.15
5190,406,45,2026-03-23,1,1929.79,0.15
5191,304,39,2026-04-15,2,1564.65,0.05
5192,49,65,2026-07-14,2,1442.95,0.05
5193,242,76,2026-04-19,1,573.17,0.15
5194,173,98,2026-03-02,2,1093.68,0.1
5195,255,41,2026-03-14,2,313.24,0.0
5196,156,84,2025-12-25,4,807.41,0.05
5197,117,6,2026-04-23,5,1439.51,0.1
5198,311,90,2026-02-24,2,129.86,0.15
5199,223,9,2025-09-28,4,360.01,0.15
5200,497,64,2026-01-06,2,30.2,0.15
5201,493,84,2026-04-07,1,807.41,0.1
5202,488,33,2026-04-03,1,280.04,0.0
5203,312,29,2026-02-02,3,678.9,0.15
5204,121,34,2025-09-09,3,527.71,0.05
5205,412,96,2026-01-05,5,1377.9,0.15
5206,252,46,2025-08-30,2,1858.49,0.15
5207,324,65,2026-02-14,1,1442.95,0.1
5208,323,33,2026-07-09,2,280.04,0.1
5209,314,33,2025-08-09,3,280.04,0.15
5210,272,18,2026-05-02,1,164.19,0.05
5211,372,97,2026-02-27,3,1325.75,0.1
5212,190,98,2026-04-25,3,1093.68,0.05
5213,33,61,2026-05-26,5,993.67,0.15
5214,190,31,2025-09-21,1,63.66,0.15
5215,108,76,2025-11-14,4,573.17,0.05
5216,466,25,2025-12-20,3,959.19,0.05
5217,403,77,2026-01-21,3,462.69,0.15
5218,296,44,2026-02-17,3,1927.83,0.1
5219,462,75,2026-06-29,3,1451.92,0.05
5220,401,36,2025-09-03,2,1506.5,0.1
5221,363,98,2026-04-10,5,1093.68,0.05
5222,417,51,2026-04-07,5,1070.16,0.05
5223,289,67,2025-07-26,2,901.87,0.15
5224,161,73,2025-11-29,4,637.94,0.0
5225,197,29,2025-08-03,5,678.9,0.0
5226,42,19,2026-07-12,2,678.34,0.1
5227,237,69,2025-08-17,5,1331.28,0.15
5228,35,29,2026-07-12,5,678.9,0.1
5229,399,2,2025-10-22,4,677.02,0.15
5230,365,90,2025-10-12,2,129.86,0.1
5231,435,82,2026-04-21,2,962.64,0.1
5232,127,39,2026-06-09,1,1564.65,0.15
5233,168,25,2025-09-05,2,959.19,0.0
5234,288,11,2025-09-30,3,275.34,0.15
5235,490,43,2025-12-11,2,1536.13,0.1
5236,161,17,2026-05-13,3,974.35,0.15
5237,422,29,2026-06-01,5,678.9,0.05
5238,152,41,2026-02-16,2,313.24,0.0
5239,269,52,2026-04-19,1,1016.86,0.05
5240,128,33,2025-11-25,5,280.04,0.1
5241,359,22,2026-05-06,4,668.45,0.15
5242,134,27,2026-03-01,1,1601.74,0.1
5243,152,87,2025-10-24,2,1216.57,0.05
5244,334,70,2025-11-20,1,1066.53,0.0
5245,189,19,2026-03-18,4,678.34,0.0
5246,229,14,2026-02-23,4,1662.83,0.05
5247,305,65,2025-11-05,4,1442.95,0.05
5248,56,42,2026-06-30,4,1132.3,0.1
5249,142,96,2025-12-02,3,1377.9,0.15
5250,146,78,2026-04-16,2,1418.96,0.15
5251,166,52,2025-08-25,2,1016.86,0.05
5252,27,26,2025-10-02,1,1708.36,0.0
5253,189,37,2025-10-16,3,945.91,0.15
5254,426,37,2026-01-29,2,945.91,0.1
5255,322,28,2026-03-15,4,553.14,0.0
5256,203,89,2026-07-15,4,1980.16,0.1
5257,314,65,2026-06-13,2,1442.95,0.1
5258,166,93,2026-06-15,1,321.5,0.1
5259,453,85,2025-07-30,5,311.94,0.0
5260,371,80,2026-07-14,5,1279.36,0.0
5261,33,93,2025-09-15,2,321.5,0.15
5262,78,8,2026-06-02,1,1786.39,0.05
5263,482,88,2026-06-13,1,766.95,0.05
5264,387,47,2026-06-27,2,799.34,0.0
5265,174,12,2026-04-09,3,1975.91,0.1
5266,176,76,2025-08-08,1,573.17,0.15
5267,206,97,2026-07-03,1,1325.75,0.15
5268,269,34,2026-01-09,5,527.71,0.0
5269,356,31,2026-04-24,4,63.66,0.15
5270,417,12,2026-03-10,2,1975.91,0.0
5271,82,58,2026-06-10,2,651.39,0.15
5272,117,8,2026-04-29,1,1786.39,0.1
5273,331,33,2025-08-05,2,280.04,0.0
5274,27,87,2025-10-13,5,1216.57,0.0
5275,22,9,2026-02-03,2,360.01,0.15
5276,389,77,2026-05-04,1,462.69,0.05
5277,489,34,2026-07-05,2,527.71,0.05
5278,166,6,2026-02-09,2,1439.51,0.1
5279,10,6,2026-05-24,4,1439.51,0.15
5280,253,19,2025-09-07,5,678.34,0.1
5281,282,100,2025-12-06,1,1587.33,0.15
5282,103,60,2025-07-27,1,1224.56,0.0
5283,107,59,2025-10-19,5,1764.45,0.0
5284,4,55,2026-04-17,2,876.62,0.15
5285,298,36,2026-01-02,3,1506.5,0.0
5286,204,50,2025-07-28,3,1613.0,0.05
5287,275,29,2025-09-17,2,678.9,0.05
5288,137,13,2025-08-11,1,1229.18,0.1
5289,262,57,2026-01-13,5,876.79,0.1
5290,428,53,2025-12-22,4,1646.44,0.05
5291,172,16,2025-07-23,2,1506.04,0.1
5292,460,46,2025-12-22,2,1858.49,0.1
5293,62,21,2026-05-17,3,1415.77,0.15
5294,15,16,2026-05-19,3,1506.04,0.15
5295,105,24,2026-04-20,4,1892.66,0.15
5296,22,69,2025-09-01,2,1331.28,0.0
5297,381,71,2026-05-10,4,668.27,0.0
5298,389,64,2026-01-29,2,30.2,0.05
5299,427,61,2025-09-17,5,993.67,0.1
5300,185,87,2026-07-14,2,1216.57,0.1
5301,332,49,2026-05-28,4,1397.41,0.0
5302,112,24,2026-06-19,2,1892.66,0.1
5303,159,49,2026-04-02,5,1397.41,0.0
5304,425,69,2025-11-20,1,1331.28,0.05
5305,106,83,2026-04-09,2,512.43,0.1
5306,369,88,2025-09-07,4,766.95,0.15
5307,201,66,2026-02-05,3,1384.31,0.15
5308,472,15,2026-03-22,5,1489.87,0.05
5309,288,46,2025-09-22,4,1858.49,0.15
5310,408,85,2026-06-17,5,311.94,0.1
5311,316,58,2026-05-29,2,651.39,0.0
5312,437,40,2026-03-22,1,1899.73,0.0
5313,439,35,2026-04-23,1,660.42,0.0
5314,477,99,2026-03-06,1,1655.0,0.1
5315,228,36,2025-10-01,1,1506.5,0.1
5316,50,8,2025-12-14,4,1786.39,0.05
5317,111,48,2026-05-02,1,1188.27,0.1
5318,380,23,2026-05-19,2,421.6,0.15
5319,144,18,2026-06-24,3,164.19,0.0
5320,153,62,2026-05-24,4,432.12,0.0
5321,155,98,2026-01-01,1,1093.68,0.0
5322,234,24,2026-06-11,2,1892.66,0.1
5323,471,43,2025-09-06,2,1536.13,0.0
5324,90,23,2026-05-15,1,421.6,0.15
5325,45,88,2026-02-16,1,766.95,0.0
5326,446,67,2025-10-14,2,901.87,0.15
5327,139,96,2026-06-23,5,1377.9,0.1
5328,33,27,2025-08-14,1,1601.74,0.15
5329,34,53,2026-07-15,2,1646.44,0.05
5330,16,31,2026-02-24,4,63.66,0.15
5331,222,7,2026-03-18,1,495.53,0.15
5332,90,23,2025-08-26,4,421.6,0.15
5333,337,44,2026-02-11,1,1927.83,0.0
5334,364,27,2026-04-21,1,1601.74,0.1
5335,104,35,2026-06-21,3,660.42,0.15
5336,344,78,2025-08-17,3,1418.96,0.0
5337,121,86,2026-03-30,3,1987.9,0.05
5338,333,66,2025-12-24,4,1384.31,0.0
5339,287,2,2025-11-05,1,677.02,0.15
5340,367,78,2025-10-25,4,1418.96,0.05
5341,187,38,2026-05-05,1,1999.82,0.1
5342,234,50,2026-03-28,1,1613.0,0.1
5343,192,63,2026-03-25,4,1761.84,0.05
5344,165,13,2025-12-22,3,1229.18,0.05
5345,90,17,2026-03-11,3,974.35,0.15
5346,191,82,2026-04-05,5,962.64,0.15
5347,393,60,2026-02-19,4,1224.56,0.1
5348,417,53,2026-03-26,3,1646.44,0.05
5349,185,95,2025-07-25,4,1416.84,0.15
5350,309,70,2025-11-28,4,1066.53,0.0
5351,171,35,2025-11-04,3,660.42,0.05
5352,231,94,2026-07-13,3,945.13,0.15
5353,456,5,2026-06-21,5,916.28,0.05
5354,260,90,2025-09-13,1,129.86,0.1
5355,277,63,2025-07-27,2,1761.84,0.1
5356,418,89,2025-08-19,2,1980.16,0.05
5357,42,81,2026-01-06,2,1746.71,0.15
5358,257,51,2025-08-18,4,1070.16,0.0
5359,267,22,2026-01-03,5,668.45,0.0
5360,131,45,2025-08-12,1,1929.79,0.0
5361,379,24,2026-04-25,5,1892.66,0.05
5362,251,40,2026-04-29,2,1899.73,0.1
5363,375,57,2026-02-11,1,876.79,0.1
5364,268,29,2025-10-06,3,678.9,0.15
5365,296,81,2025-12-17,4,1746.71,0.05
5366,353,83,2026-07-12,3,512.43,0.15
5367,328,73,2026-06-21,1,637.94,0.05
5368,428,68,2026-01-19,4,450.98,0.05
5369,458,47,2025-07-31,2,799.34,0.0
5370,254,68,2026-04-16,5,450.98,0.0
5371,356,64,2026-04-28,2,30.2,0.0
5372,387,83,2025-10-04,3,512.43,0.05
5373,423,15,2026-05-06,4,1489.87,0.1
5374,488,72,2025-09-03,2,620.18,0.0
5375,9,57,2026-03-09,2,876.79,0.0
5376,62,13,2026-02-06,1,1229.18,0.1
5377,424,78,2025-08-23,2,1418.96,0.05
5378,130,56,2026-05-02,1,1235.67,0.0
5379,217,18,2026-03-12,4,164.19,0.0
5380,6,40,2026-03-04,3,1899.73,0.15
5381,176,89,2025-12-15,5,1980.16,0.1
5382,107,15,2025-09-25,4,1489.87,0.1
5383,318,28,2026-07-11,3,553.14,0.15
5384,326,73,2026-06-17,5,637.94,0.15
5385,348,31,2026-02-12,5,63.66,0.0
5386,256,43,2025-10-07,4,1536.13,0.0
5387,16,32,2025-12-29,3,1329.37,0.1
5388,441,55,2026-05-10,3,876.62,0.15
5389,217,28,2026-01-18,4,553.14,0.0
5390,486,41,2025-08-29,5,313.24,0.1
5391,195,45,2026-04-26,4,1929.79,0.0
5392,389,73,2026-06-01,1,637.94,0.15
5393,130,29,2026-05-10,1,678.9,0.15
5394,43,26,2025-10-27,5,1708.36,0.0
5395,233,66,2026-02-03,2,1384.31,0.0
5396,124,20,2025-08-13,4,310.15,0.1
5397,18,22,2026-06-20,5,668.45,0.15
5398,283,48,2025-10-19,3,1188.27,0.1
5399,315,4,2025-10-24,4,101.97,0.05
5400,6,97,2026-02-03,4,1325.75,0.0
5401,479,49,2025-08-18,2,1397.41,0.0
5402,36,37,2026-04-15,5,945.91,0.15
5403,238,44,2025-08-28,5,1927.83,0.05
5404,411,77,2025-07-26,3,462.69,0.15
5405,130,66,2026-06-24,5,1384.31,0.0
5406,358,17,2025-09-12,5,974.35,0.0
5407,90,43,2026-05-28,5,1536.13,0.15
5408,438,16,2026-05-16,4,1506.04,0.1
5409,149,77,2026-06-26,2,462.69,0.0
5410,219,3,2025-11-14,5,457.03,0.1
5411,496,72,2026-06-24,1,620.18,0.05
5412,247,20,2025-09-26,1,310.15,0.05
5413,3,12,2025-07-19,4,1975.91,0.05
5414,396,7,2026-05-05,4,495.53,0.05
5415,155,50,2025-11-09,4,1613.0,0.0
5416,175,15,2026-07-07,2,1489.87,0.05
5417,118,58,2026-07-13,5,651.39,0.15
5418,52,58,2026-05-10,4,651.39,0.0
5419,68,99,2025-12-27,2,1655.0,0.05
5420,225,71,2026-04-27,5,668.27,0.0
5421,407,57,2025-10-13,4,876.79,0.1
5422,363,71,2025-12-05,4,668.27,0.0
5423,326,93,2025-08-07,5,321.5,0.1
5424,215,14,2026-05-26,5,1662.83,0.0
5425,143,60,2026-03-13,4,1224.56,0.0
5426,35,62,2025-12-04,4,432.12,0.15
5427,135,5,2026-03-17,1,916.28,0.0
5428,206,80,2026-07-03,3,1279.36,0.15
5429,465,88,2025-09-20,5,766.95,0.05
5430,13,83,2025-12-29,2,512.43,0.0
5431,293,70,2025-09-02,2,1066.53,0.0
5432,229,69,2026-04-21,2,1331.28,0.05
5433,286,27,2025-12-18,5,1601.74,0.1
5434,35,58,2025-10-26,3,651.39,0.15
5435,60,65,2025-08-30,2,1442.95,0.15
5436,119,57,2026-06-15,5,876.79,0.0
5437,154,19,2026-02-01,2,678.34,0.05
5438,6,48,2026-06-08,2,1188.27,0.15
5439,262,67,2025-09-11,3,901.87,0.0
5440,269,29,2026-06-18,1,678.9,0.0
5441,156,23,2025-10-01,3,421.6,0.0
5442,472,8,2025-09-16,2,1786.39,0.1
5443,411,69,2026-03-12,2,1331.28,0.15
5444,340,36,2026-03-04,2,1506.5,0.05
5445,246,90,2025-12-04,4,129.86,0.15
5446,89,3,2025-12-03,2,457.03,0.0
5447,75,4,2025-11-17,4,101.97,0.0
5448,441,14,2026-06-05,2,1662.83,0.05
5449,263,39,2026-01-13,1,1564.65,0.15
5450,127,47,2026-05-15,1,799.34,0.05
5451,481,71,2026-05-17,4,668.27,0.1
5452,209,19,2026-01-21,2,678.34,0.1
5453,22,20,2026-01-17,1,310.15,0.15
5454,15,66,2026-05-04,3,1384.31,0.15
5455,201,35,2026-05-01,2,660.42,0.1
5456,384,8,2026-07-06,4,1786.39,0.05
5457,315,61,2025-10-06,2,993.67,0.15
5458,331,1,2026-03-19,5,1321.11,0.15
5459,307,86,2026-02-26,2,1987.9,0.05
5460,255,10,2025-08-27,5,109.93,0.1
5461,308,40,2026-02-05,1,1899.73,0.15
5462,34,10,2026-04-05,1,109.93,0.15
5463,361,19,2025-11-15,5,678.34,0.0
5464,190,16,2025-09-04,2,1506.04,0.0
5465,144,9,2026-06-29,3,360.01,0.15
5466,156,55,2026-04-06,4,876.62,0.1
5467,471,98,2025-07-19,5,1093.68,0.1
5468,262,6,2026-04-16,3,1439.51,0.15
5469,388,65,2026-03-11,4,1442.95,0.15
5470,241,43,2025-11-17,5,1536.13,0.05
5471,355,43,2025-08-17,3,1536.13,0.0
5472,273,71,2025-11-07,4,668.27,0.1
5473,129,14,2025-12-06,5,1662.83,0.0
5474,448,43,2026-06-14,3,1536.13,0.1
5475,161,19,2026-02-14,3,678.34,0.05
5476,290,82,2025-10-24,3,962.64,0.05
5477,498,60,2025-11-09,2,1224.56,0.1
5478,423,69,2026-04-05,3,1331.28,0.05
5479,143,19,2026-02-08,3,678.34,0.15
5480,343,36,2026-01-02,3,1506.5,0.15
5481,411,3,2025-09-27,2,457.03,0.05
5482,352,60,2026-03-10,3,1224.56,0.05
5483,105,72,2026-04-12,3,620.18,0.1
5484,61,84,2025-12-07,4,807.41,0.05
5485,106,87,2025-10-24,3,1216.57,0.05
5486,94,73,2026-02-07,5,637.94,0.1
5487,126,44,2026-02-07,4,1927.83,0.1
5488,368,29,2025-10-13,4,678.9,0.15
5489,276,54,2026-01-23,3,1274.81,0.15
5490,131,37,2026-03-01,3,945.91,0.05
5491,130,63,2025-08-06,5,1761.84,0.0
5492,417,32,2026-04-04,1,1329.37,0.15
5493,2,89,2026-02-09,5,1980.16,0.15
5494,416,99,2025-10-28,1,1655.0,0.05
5495,233,38,2025-10-11,3,1999.82,0.15
5496,262,28,2025-07-25,5,553.14,0.1
